invoice_id,customer_type,gender,product_line,unit_price,date,time,year,month,quarter,branch,city,payment_method,quantity,tax_5_percent,sales,cogs,gross_margin_percentage,gross_income,rating
695-09-5146,Member,Female,Food and beverages,98.79,2019-02-23,20:00:00,2019,2,1,Cairo,Mandalay,Ewallet,3,14.82,311.19,296.37,4.76,14.82,6.4
155-45-3814,Member,Female,Electronic accessories,88.55,2019-03-19,15:29:00,2019,3,1,Giza,Naypyitaw,Ewallet,8,35.42,743.82,708.4,4.76,35.42,4.7
794-32-2436,Member,Male,Electronic accessories,55.67,2019-03-27,15:08:00,2019,3,1,Cairo,Mandalay,Ewallet,2,5.57,116.91,111.34,4.76,5.57,6.0
131-15-8856,Member,Female,Food and beverages,72.52,2019-03-30,19:26:00,2019,3,1,Giza,Naypyitaw,Credit card,8,29.01,609.17,580.16,4.76,29.01,4.0
273-84-2164,Member,Male,Electronic accessories,12.05,2019-02-16,15:53:00,2019,2,1,Giza,Naypyitaw,Ewallet,5,3.01,63.26,60.25,4.76,3.01,5.5
706-36-6154,Member,Male,Home and lifestyle,19.36,2019-01-18,18:43:00,2019,1,1,Alex,Yangon,Ewallet,9,8.71,182.95,174.24,4.76,8.71,8.7
778-89-7974,Normal,Male,Health and beauty,70.21,2019-03-30,14:58:00,2019,3,1,Giza,Naypyitaw,Cash,6,21.06,442.32,421.26,4.76,21.06,7.4
574-31-8277,Member,Male,Fashion accessories,33.63,2019-03-20,19:55:00,2019,3,1,Cairo,Mandalay,Cash,1,1.68,35.31,33.63,4.76,1.68,5.6
859-71-0933,Member,Female,Sports and travel,15.49,2019-01-16,15:10:00,2019,1,1,Giza,Naypyitaw,Cash,2,1.55,32.53,30.98,4.76,1.55,6.3
740-11-5257,Normal,Male,Electronic accessories,24.74,2019-02-24,16:44:00,2019,2,1,Giza,Naypyitaw,Cash,10,12.37,259.77,247.4,4.76,12.37,7.1
369-82-2676,Normal,Male,Electronic accessories,75.66,2019-01-15,18:22:00,2019,1,1,Cairo,Mandalay,Ewallet,5,18.92,397.22,378.3,4.76,18.92,7.8
563-47-4072,Normal,Female,Health and beauty,55.81,2019-01-22,11:52:00,2019,1,1,Cairo,Mandalay,Cash,6,16.74,351.6,334.86,4.76,16.74,9.9
742-04-5161,Member,Male,Home and lifestyle,72.78,2019-02-03,17:24:00,2019,2,1,Alex,Yangon,Cash,10,36.39,764.19,727.8,4.76,36.39,7.3
149-15-7606,Member,Male,Sports and travel,37.32,2019-03-06,15:31:00,2019,3,1,Cairo,Mandalay,Ewallet,9,16.79,352.67,335.88,4.76,16.79,5.1
133-77-3154,Member,Male,Fashion accessories,60.18,2019-02-16,18:04:00,2019,2,1,Cairo,Mandalay,Credit card,4,12.04,252.76,240.72,4.76,12.04,9.4
169-52-4504,Normal,Female,Electronic accessories,15.69,2019-03-14,14:13:00,2019,3,1,Alex,Yangon,Credit card,3,2.35,49.42,47.07,4.76,2.35,5.8
250-81-7186,Normal,Female,Electronic accessories,99.69,2019-02-27,10:23:00,2019,2,1,Giza,Naypyitaw,Credit card,1,4.98,104.67,99.69,4.76,4.98,8.0
562-12-5430,Member,Female,Fashion accessories,88.15,2019-01-18,10:11:00,2019,1,1,Alex,Yangon,Ewallet,3,13.22,277.67,264.45,4.76,13.22,7.9
816-72-8853,Member,Female,Sports and travel,27.93,2019-01-29,15:48:00,2019,1,1,Alex,Yangon,Cash,5,6.98,146.63,139.65,4.76,6.98,5.9
491-38-3499,Member,Male,Fashion accessories,55.45,2019-02-26,17:46:00,2019,2,1,Alex,Yangon,Credit card,1,2.77,58.22,55.45,4.76,2.77,4.9
322-02-2271,Normal,Female,Sports and travel,42.97,2019-02-03,11:46:00,2019,2,1,Cairo,Mandalay,Cash,3,6.45,135.36,128.91,4.76,6.45,9.3
842-29-4695,Member,Male,Sports and travel,17.14,2019-01-16,12:07:00,2019,1,1,Giza,Naypyitaw,Credit card,7,6.0,125.98,119.98,4.76,6.0,7.9
725-67-2480,Member,Female,Fashion accessories,58.75,2019-03-24,18:14:00,2019,3,1,Cairo,Mandalay,Credit card,6,17.63,370.13,352.5,4.76,17.63,5.9
641-51-2661,Member,Female,Food and beverages,87.1,2019-02-12,14:45:00,2019,2,1,Giza,Naypyitaw,Credit card,10,43.55,914.55,871.0,4.76,43.55,9.9
714-02-3114,Normal,Female,Sports and travel,98.8,2019-02-21,11:39:00,2019,2,1,Giza,Naypyitaw,Cash,2,9.88,207.48,197.6,4.76,9.88,7.7
518-17-2983,Normal,Female,Fashion accessories,48.63,2019-02-04,15:44:00,2019,2,1,Alex,Yangon,Ewallet,4,9.73,204.25,194.52,4.76,9.73,7.6
779-42-2410,Member,Male,Food and beverages,57.74,2019-02-20,13:06:00,2019,2,1,Cairo,Mandalay,Ewallet,3,8.66,181.88,173.22,4.76,8.66,7.7
190-14-3147,Normal,Female,Health and beauty,17.97,2019-02-23,20:43:00,2019,2,1,Cairo,Mandalay,Ewallet,4,3.59,75.47,71.88,4.76,3.59,6.4
408-66-6712,Member,Female,Health and beauty,47.71,2019-02-16,14:19:00,2019,2,1,Giza,Naypyitaw,Ewallet,6,14.31,300.57,286.26,4.76,14.31,4.4
679-22-6530,Normal,Female,Sports and travel,40.62,2019-01-17,10:01:00,2019,1,1,Cairo,Mandalay,Credit card,2,4.06,85.3,81.24,4.76,4.06,4.1
588-47-8641,Member,Male,Fashion accessories,56.04,2019-01-14,19:30:00,2019,1,1,Alex,Yangon,Ewallet,10,28.02,588.42,560.4,4.76,28.02,4.4
642-61-4706,Member,Male,Food and beverages,93.4,2019-03-30,16:34:00,2019,3,1,Cairo,Mandalay,Cash,2,9.34,196.14,186.8,4.76,9.34,5.5
576-31-4774,Normal,Female,Health and beauty,73.41,2019-03-02,13:10:00,2019,3,1,Cairo,Mandalay,Ewallet,3,11.01,231.24,220.23,4.76,11.01,4.0
556-41-6224,Normal,Male,Health and beauty,33.64,2019-02-15,17:10:00,2019,2,1,Giza,Naypyitaw,Credit card,8,13.46,282.58,269.12,4.76,13.46,9.3
811-03-8790,Normal,Female,Electronic accessories,45.48,2019-03-01,10:22:00,2019,3,1,Alex,Yangon,Credit card,10,22.74,477.54,454.8,4.76,22.74,4.8
242-11-3142,Member,Male,Fashion accessories,83.77,2019-02-24,19:57:00,2019,2,1,Cairo,Mandalay,Cash,2,8.38,175.92,167.54,4.76,8.38,4.6
752-23-3760,Member,Female,Sports and travel,64.08,2019-02-19,19:29:00,2019,2,1,Cairo,Mandalay,Credit card,7,22.43,470.99,448.56,4.76,22.43,7.3
274-05-5470,Member,Female,Food and beverages,73.47,2019-02-23,18:30:00,2019,2,1,Alex,Yangon,Cash,4,14.69,308.57,293.88,4.76,14.69,6.0
648-94-3045,Normal,Male,Health and beauty,58.95,2019-02-07,14:27:00,2019,2,1,Giza,Naypyitaw,Ewallet,10,29.48,618.98,589.5,4.76,29.48,8.1
130-67-4723,Member,Male,Food and beverages,48.5,2019-01-11,13:57:00,2019,1,1,Alex,Yangon,Ewallet,6,14.55,305.55,291.0,4.76,14.55,9.4
528-87-5606,Member,Female,Electronic accessories,39.48,2019-02-12,19:43:00,2019,2,1,Cairo,Mandalay,Cash,1,1.97,41.45,39.48,4.76,1.97,6.5
320-85-2052,Normal,Female,Sports and travel,34.81,2019-01-14,10:11:00,2019,1,1,Cairo,Mandalay,Credit card,1,1.74,36.55,34.81,4.76,1.74,7.0
370-96-0655,Normal,Female,Fashion accessories,49.32,2019-01-09,13:46:00,2019,1,1,Giza,Naypyitaw,Ewallet,6,14.8,310.72,295.92,4.76,14.8,7.1
105-10-6182,Member,Male,Fashion accessories,21.48,2019-02-27,12:22:00,2019,2,1,Alex,Yangon,Ewallet,2,2.15,45.11,42.96,4.76,2.15,6.6
510-79-0415,Member,Female,Sports and travel,23.08,2019-01-24,19:20:00,2019,1,1,Cairo,Mandalay,Ewallet,6,6.92,145.4,138.48,4.76,6.92,4.9
241-96-5076,Member,Female,Home and lifestyle,49.1,2019-01-08,12:58:00,2019,1,1,Cairo,Mandalay,Credit card,2,4.91,103.11,98.2,4.76,4.91,6.4
767-97-4650,Member,Female,Sports and travel,64.83,2019-01-08,11:59:00,2019,1,1,Cairo,Mandalay,Credit card,2,6.48,136.14,129.66,4.76,6.48,8.0
648-83-1321,Member,Male,Home and lifestyle,63.56,2019-01-16,17:59:00,2019,1,1,Alex,Yangon,Cash,10,31.78,667.38,635.6,4.76,31.78,4.3
173-57-2300,Member,Male,Sports and travel,72.88,2019-03-13,12:51:00,2019,3,1,Giza,Naypyitaw,Cash,2,7.29,153.05,145.76,4.76,7.29,6.1
305-03-2383,Normal,Female,Food and beverages,67.1,2019-02-15,10:36:00,2019,2,1,Alex,Yangon,Cash,3,10.07,211.37,201.3,4.76,10.07,7.5
394-55-6384,Member,Female,Sports and travel,70.19,2019-01-25,13:38:00,2019,1,1,Giza,Naypyitaw,Cash,9,31.59,663.3,631.71,4.76,31.59,6.7
266-20-6657,Member,Male,Food and beverages,55.04,2019-03-12,19:39:00,2019,3,1,Giza,Naypyitaw,Ewallet,7,19.26,404.54,385.28,4.76,19.26,5.2
689-05-1884,Member,Male,Health and beauty,48.63,2019-03-04,12:44:00,2019,3,1,Alex,Yangon,Cash,10,24.32,510.62,486.3,4.76,24.32,8.8
196-01-2849,Member,Female,Fashion accessories,73.38,2019-02-10,13:56:00,2019,2,1,Giza,Naypyitaw,Cash,7,25.68,539.34,513.66,4.76,25.68,9.5
372-62-5264,Normal,Female,Food and beverages,52.6,2019-01-16,14:42:00,2019,1,1,Giza,Naypyitaw,Cash,9,23.67,497.07,473.4,4.76,23.67,7.6
800-09-8606,Member,Female,Home and lifestyle,87.37,2019-01-29,19:45:00,2019,1,1,Alex,Yangon,Cash,5,21.84,458.69,436.85,4.76,21.84,6.6
182-52-7000,Member,Female,Sports and travel,27.04,2019-01-01,20:26:00,2019,1,1,Alex,Yangon,Ewallet,4,5.41,113.57,108.16,4.76,5.41,6.9
826-58-8051,Normal,Male,Home and lifestyle,62.19,2019-01-06,19:46:00,2019,1,1,Cairo,Mandalay,Ewallet,4,12.44,261.2,248.76,4.76,12.44,4.3
868-06-0466,Member,Male,Electronic accessories,69.58,2019-02-19,19:38:00,2019,2,1,Alex,Yangon,Credit card,9,31.31,657.53,626.22,4.76,31.31,7.8
751-41-9720,Normal,Male,Home and lifestyle,97.5,2019-01-12,16:18:00,2019,1,1,Giza,Naypyitaw,Ewallet,10,48.75,1023.75,975.0,4.76,48.75,8.0
626-43-7888,Normal,Female,Fashion accessories,60.41,2019-02-07,12:23:00,2019,2,1,Giza,Naypyitaw,Ewallet,8,24.16,507.44,483.28,4.76,24.16,9.6
176-64-7711,Normal,Male,Food and beverages,32.32,2019-03-27,19:11:00,2019,3,1,Cairo,Mandalay,Credit card,3,4.85,101.81,96.96,4.76,4.85,4.3
191-29-0321,Member,Female,Fashion accessories,19.77,2019-02-27,18:57:00,2019,2,1,Cairo,Mandalay,Credit card,10,9.89,207.59,197.7,4.76,9.89,5.0
729-06-2010,Member,Male,Health and beauty,80.47,2019-01-06,11:18:00,2019,1,1,Cairo,Mandalay,Cash,9,36.21,760.44,724.23,4.76,36.21,9.2
640-48-5028,Member,Female,Home and lifestyle,88.39,2019-03-02,12:40:00,2019,3,1,Cairo,Mandalay,Cash,9,39.78,835.29,795.51,4.76,39.78,6.3
186-79-9562,Normal,Male,Health and beauty,71.77,2019-03-29,14:06:00,2019,3,1,Cairo,Mandalay,Cash,7,25.12,527.51,502.39,4.76,25.12,8.9
834-45-5519,Normal,Female,Electronic accessories,43.0,2019-01-31,20:48:00,2019,1,1,Cairo,Mandalay,Ewallet,4,8.6,180.6,172.0,4.76,8.6,7.6
162-65-8559,Member,Male,Food and beverages,68.98,2019-01-21,20:13:00,2019,1,1,Giza,Naypyitaw,Cash,1,3.45,72.43,68.98,4.76,3.45,4.8
760-27-5490,Normal,Male,Fashion accessories,15.62,2019-01-20,20:37:00,2019,1,1,Giza,Naypyitaw,Ewallet,8,6.25,131.21,124.96,4.76,6.25,9.1
445-30-9252,Normal,Male,Sports and travel,25.7,2019-01-17,17:59:00,2019,1,1,Alex,Yangon,Ewallet,3,3.86,80.96,77.1,4.76,3.86,6.1
786-94-2700,Member,Male,Food and beverages,80.62,2019-02-28,20:18:00,2019,2,1,Alex,Yangon,Cash,6,24.19,507.91,483.72,4.76,24.19,9.1
728-88-7867,Member,Female,Home and lifestyle,75.53,2019-03-19,15:52:00,2019,3,1,Giza,Naypyitaw,Ewallet,4,15.11,317.23,302.12,4.76,15.11,8.3
183-21-3799,Normal,Female,Electronic accessories,77.63,2019-02-19,15:14:00,2019,2,1,Giza,Naypyitaw,Ewallet,9,34.93,733.6,698.67,4.76,34.93,7.2
268-20-3585,Normal,Female,Health and beauty,13.85,2019-02-04,12:50:00,2019,2,1,Giza,Naypyitaw,Ewallet,9,6.23,130.88,124.65,4.76,6.23,6.0
735-32-9839,Member,Male,Fashion accessories,98.7,2019-01-31,10:36:00,2019,1,1,Giza,Naypyitaw,Ewallet,8,39.48,829.08,789.6,4.76,39.48,8.5
258-92-7466,Normal,Female,Health and beauty,35.68,2019-02-06,18:33:00,2019,2,1,Alex,Yangon,Credit card,5,8.92,187.32,178.4,4.76,8.92,6.6
857-16-3520,Member,Female,Fashion accessories,71.46,2019-03-28,16:06:00,2019,3,1,Alex,Yangon,Ewallet,7,25.01,525.23,500.22,4.76,25.01,4.5
482-17-1179,Member,Male,Electronic accessories,11.94,2019-01-19,12:47:00,2019,1,1,Alex,Yangon,Credit card,3,1.79,37.61,35.82,4.76,1.79,8.1
788-21-5741,Normal,Male,Fashion accessories,45.38,2019-02-17,13:34:00,2019,2,1,Alex,Yangon,Credit card,3,6.81,142.95,136.14,4.76,6.81,7.2
821-14-9046,Member,Female,Fashion accessories,17.48,2019-01-18,15:04:00,2019,1,1,Cairo,Mandalay,Credit card,6,5.24,110.12,104.88,4.76,5.24,6.1
418-05-0656,Normal,Female,Fashion accessories,25.56,2019-02-02,20:42:00,2019,2,1,Cairo,Mandalay,Cash,7,8.95,187.87,178.92,4.76,8.95,7.1
678-79-0726,Member,Female,Sports and travel,90.63,2019-01-18,15:28:00,2019,1,1,Giza,Naypyitaw,Cash,9,40.78,856.45,815.67,4.76,40.78,5.1
776-68-1096,Normal,Male,Home and lifestyle,44.12,2019-03-18,13:45:00,2019,3,1,Cairo,Mandalay,Credit card,3,6.62,138.98,132.36,4.76,6.62,7.9
592-46-1692,Member,Female,Food and beverages,36.77,2019-01-11,20:10:00,2019,1,1,Giza,Naypyitaw,Cash,7,12.87,270.26,257.39,4.76,12.87,7.4
434-35-9162,Member,Male,Food and beverages,23.34,2019-02-04,18:53:00,2019,2,1,Cairo,Mandalay,Ewallet,4,4.67,98.03,93.36,4.76,4.67,7.4
149-14-0304,Member,Female,Health and beauty,28.5,2019-02-06,14:24:00,2019,2,1,Giza,Naypyitaw,Cash,8,11.4,239.4,228.0,4.76,11.4,6.6
442-44-6497,Member,Male,Home and lifestyle,55.57,2019-01-08,11:42:00,2019,1,1,Giza,Naypyitaw,Credit card,3,8.34,175.05,166.71,4.76,8.34,5.9
174-64-0215,Normal,Male,Sports and travel,69.74,2019-03-05,17:49:00,2019,3,1,Cairo,Mandalay,Credit card,10,34.87,732.27,697.4,4.76,34.87,8.9
210-74-9613,Normal,Male,Fashion accessories,97.26,2019-03-16,15:33:00,2019,3,1,Giza,Naypyitaw,Ewallet,4,19.45,408.49,389.04,4.76,19.45,6.8
299-29-0180,Member,Female,Home and lifestyle,52.18,2019-03-09,10:54:00,2019,3,1,Cairo,Mandalay,Cash,7,18.26,383.52,365.26,4.76,18.26,9.3
247-11-2470,Member,Female,Fashion accessories,22.32,2019-03-01,16:23:00,2019,3,1,Alex,Yangon,Credit card,4,4.46,93.74,89.28,4.76,4.46,4.4
635-28-5728,Normal,Male,Health and beauty,56.0,2019-02-28,19:33:00,2019,2,1,Alex,Yangon,Ewallet,3,8.4,176.4,168.0,4.76,8.4,4.8
756-49-0168,Member,Male,Fashion accessories,19.7,2019-02-08,11:39:00,2019,2,1,Alex,Yangon,Ewallet,1,0.99,20.69,19.7,4.76,0.99,9.5
438-23-1242,Normal,Male,Electronic accessories,75.88,2019-01-24,10:38:00,2019,1,1,Cairo,Mandalay,Ewallet,7,26.56,557.72,531.16,4.76,26.56,8.9
238-45-6950,Member,Male,Food and beverages,53.72,2019-03-01,20:03:00,2019,3,1,Cairo,Mandalay,Ewallet,1,2.69,56.41,53.72,4.76,2.69,6.4
607-65-2441,Member,Male,Health and beauty,81.95,2019-03-10,12:39:00,2019,3,1,Giza,Naypyitaw,Credit card,10,40.98,860.48,819.5,4.76,40.98,6.0
386-27-7606,Member,Female,Home and lifestyle,81.2,2019-03-23,15:59:00,2019,3,1,Giza,Naypyitaw,Credit card,7,28.42,596.82,568.4,4.76,28.42,8.1
137-63-5492,Normal,Male,Electronic accessories,58.76,2019-01-29,14:26:00,2019,1,1,Giza,Naypyitaw,Ewallet,10,29.38,616.98,587.6,4.76,29.38,9.0
197-77-7132,Member,Male,Electronic accessories,91.56,2019-01-12,18:22:00,2019,1,1,Cairo,Mandalay,Ewallet,8,36.62,769.1,732.48,4.76,36.62,6.0
805-86-0265,Normal,Male,Home and lifestyle,93.96,2019-03-20,11:32:00,2019,3,1,Alex,Yangon,Cash,9,42.28,887.92,845.64,4.76,42.28,9.8
733-29-1227,Normal,Male,Home and lifestyle,55.61,2019-03-23,12:41:00,2019,3,1,Giza,Naypyitaw,Cash,7,19.46,408.73,389.27,4.76,19.46,8.5
451-73-2711,Normal,Male,Food and beverages,84.83,2019-01-14,15:20:00,2019,1,1,Giza,Naypyitaw,Ewallet,1,4.24,89.07,84.83,4.76,4.24,8.8
373-14-0504,Member,Female,Sports and travel,71.63,2019-02-12,14:33:00,2019,2,1,Alex,Yangon,Ewallet,2,7.16,150.42,143.26,4.76,7.16,8.8
546-80-2899,Member,Male,Home and lifestyle,37.69,2019-02-20,15:29:00,2019,2,1,Alex,Yangon,Ewallet,2,3.77,79.15,75.38,4.76,3.77,9.5
345-68-9016,Member,Female,Sports and travel,31.67,2019-01-02,16:19:00,2019,1,1,Giza,Naypyitaw,Credit card,8,12.67,266.03,253.36,4.76,12.67,5.6
390-17-5806,Member,Female,Food and beverages,38.42,2019-02-02,16:33:00,2019,2,1,Giza,Naypyitaw,Cash,1,1.92,40.34,38.42,4.76,1.92,8.6
457-13-1708,Member,Male,Fashion accessories,65.23,2019-01-08,19:07:00,2019,1,1,Cairo,Mandalay,Credit card,10,32.62,684.92,652.3,4.76,32.62,5.2
664-14-2882,Member,Female,Home and lifestyle,10.53,2019-01-30,14:43:00,2019,1,1,Giza,Naypyitaw,Credit card,5,2.63,55.28,52.65,4.76,2.63,5.8
487-79-6868,Member,Female,Home and lifestyle,12.29,2019-03-26,19:28:00,2019,3,1,Cairo,Mandalay,Credit card,9,5.53,116.14,110.61,4.76,5.53,8.0
314-23-4520,Member,Male,Health and beauty,81.23,2019-01-15,20:44:00,2019,1,1,Giza,Naypyitaw,Cash,7,28.43,597.04,568.61,4.76,28.43,9.0
210-30-7976,Member,Female,Fashion accessories,22.32,2019-03-14,11:16:00,2019,3,1,Cairo,Mandalay,Ewallet,4,4.46,93.74,89.28,4.76,4.46,4.1
585-86-8361,Normal,Female,Food and beverages,27.28,2019-02-03,10:31:00,2019,2,1,Alex,Yangon,Credit card,5,6.82,143.22,136.4,4.76,6.82,8.6
807-14-7833,Member,Female,Electronic accessories,17.42,2019-02-22,12:30:00,2019,2,1,Alex,Yangon,Ewallet,10,8.71,182.91,174.2,4.76,8.71,7.0
775-72-1988,Normal,Male,Home and lifestyle,73.28,2019-01-24,15:05:00,2019,1,1,Cairo,Mandalay,Ewallet,5,18.32,384.72,366.4,4.76,18.32,8.4
288-38-3758,Member,Female,Fashion accessories,84.87,2019-01-25,18:30:00,2019,1,1,Giza,Naypyitaw,Ewallet,3,12.73,267.34,254.61,4.76,12.73,7.4
652-43-6591,Normal,Female,Fashion accessories,97.29,2019-03-09,13:18:00,2019,3,1,Alex,Yangon,Credit card,8,38.92,817.24,778.32,4.76,38.92,6.2
785-96-0615,Member,Female,Electronic accessories,35.74,2019-02-17,15:28:00,2019,2,1,Cairo,Mandalay,Ewallet,8,14.3,300.22,285.92,4.76,14.3,4.9
406-46-7107,Normal,Female,Home and lifestyle,96.52,2019-01-11,11:52:00,2019,1,1,Alex,Yangon,Cash,6,28.96,608.08,579.12,4.76,28.96,4.5
250-17-5703,Member,Male,Food and beverages,18.85,2019-02-27,18:24:00,2019,2,1,Alex,Yangon,Ewallet,10,9.43,197.93,188.5,4.76,9.43,5.6
156-95-3964,Normal,Female,Food and beverages,55.39,2019-03-25,15:19:00,2019,3,1,Alex,Yangon,Ewallet,4,11.08,232.64,221.56,4.76,11.08,8.0
842-40-8179,Member,Female,Food and beverages,77.2,2019-02-11,10:38:00,2019,2,1,Cairo,Mandalay,Credit card,10,38.6,810.6,772.0,4.76,38.6,5.6
525-09-8450,Normal,Male,Electronic accessories,72.13,2019-01-31,15:12:00,2019,1,1,Cairo,Mandalay,Credit card,10,36.07,757.37,721.3,4.76,36.07,4.2
410-67-1709,Member,Female,Fashion accessories,63.88,2019-01-20,17:48:00,2019,1,1,Alex,Yangon,Ewallet,8,25.55,536.59,511.04,4.76,25.55,9.9
587-73-4862,Member,Female,Health and beauty,10.69,2019-03-26,11:07:00,2019,3,1,Alex,Yangon,Ewallet,5,2.67,56.12,53.45,4.76,2.67,7.6
787-87-2010,Member,Male,Health and beauty,55.5,2019-01-20,15:48:00,2019,1,1,Alex,Yangon,Credit card,4,11.1,233.1,222.0,4.76,11.1,6.6
593-14-4239,Normal,Female,Home and lifestyle,95.46,2019-03-05,19:40:00,2019,3,1,Cairo,Mandalay,Ewallet,8,38.18,801.86,763.68,4.76,38.18,4.7
801-88-0346,Normal,Female,Fashion accessories,76.06,2019-01-05,20:30:00,2019,1,1,Giza,Naypyitaw,Credit card,3,11.41,239.59,228.18,4.76,11.41,9.8
388-76-2555,Normal,Male,Sports and travel,13.69,2019-02-13,13:59:00,2019,2,1,Cairo,Mandalay,Cash,6,4.11,86.25,82.14,4.76,4.11,6.3
711-31-1234,Normal,Female,Electronic accessories,95.64,2019-03-16,18:51:00,2019,3,1,Cairo,Mandalay,Cash,4,19.13,401.69,382.56,4.76,19.13,7.9
886-54-6089,Normal,Female,Home and lifestyle,11.43,2019-01-15,17:24:00,2019,1,1,Alex,Yangon,Cash,6,3.43,72.01,68.58,4.76,3.43,7.7
707-32-7409,Member,Female,Sports and travel,95.54,2019-02-26,11:58:00,2019,2,1,Cairo,Mandalay,Ewallet,4,19.11,401.27,382.16,4.76,19.11,4.5
759-98-4285,Member,Female,Health and beauty,85.87,2019-02-27,19:01:00,2019,2,1,Giza,Naypyitaw,Credit card,7,30.05,631.14,601.09,4.76,30.05,8.0
201-63-8275,Member,Female,Sports and travel,67.99,2019-02-17,16:50:00,2019,2,1,Giza,Naypyitaw,Ewallet,7,23.8,499.73,475.93,4.76,23.8,5.7
471-06-8611,Normal,Female,Food and beverages,52.42,2019-02-06,10:22:00,2019,2,1,Giza,Naypyitaw,Credit card,1,2.62,55.04,52.42,4.76,2.62,6.3
200-16-5952,Member,Male,Food and beverages,65.65,2019-01-17,16:46:00,2019,1,1,Giza,Naypyitaw,Cash,2,6.57,137.87,131.3,4.76,6.57,6.0
120-54-2248,Normal,Female,Food and beverages,28.86,2019-01-22,18:08:00,2019,1,1,Cairo,Mandalay,Credit card,5,7.22,151.52,144.3,4.76,7.22,8.0
102-77-2261,Member,Male,Health and beauty,65.31,2019-03-05,18:02:00,2019,3,1,Giza,Naypyitaw,Credit card,7,22.86,480.03,457.17,4.76,22.86,4.2
875-31-8302,Normal,Male,Sports and travel,93.38,2019-01-03,13:07:00,2019,1,1,Cairo,Mandalay,Cash,1,4.67,98.05,93.38,4.76,4.67,9.6
102-06-2002,Member,Male,Sports and travel,25.25,2019-03-20,17:52:00,2019,3,1,Giza,Naypyitaw,Cash,5,6.31,132.56,126.25,4.76,6.31,6.1
457-94-0464,Member,Male,Electronic accessories,87.87,2019-01-31,20:32:00,2019,1,1,Cairo,Mandalay,Ewallet,9,39.54,830.37,790.83,4.76,39.54,5.6
629-42-4133,Normal,Male,Health and beauty,21.8,2019-02-19,19:24:00,2019,2,1,Giza,Naypyitaw,Cash,8,8.72,183.12,174.4,4.76,8.72,8.3
534-53-3526,Normal,Female,Sports and travel,94.76,2019-02-11,16:06:00,2019,2,1,Alex,Yangon,Ewallet,4,18.95,397.99,379.04,4.76,18.95,7.8
307-04-2070,Member,Female,Fashion accessories,30.62,2019-02-05,14:14:00,2019,2,1,Alex,Yangon,Credit card,1,1.53,32.15,30.62,4.76,1.53,4.1
468-99-7231,Normal,Female,Home and lifestyle,44.01,2019-03-03,17:36:00,2019,3,1,Giza,Naypyitaw,Cash,8,17.6,369.68,352.08,4.76,17.6,8.8
516-77-6464,Member,Female,Health and beauty,10.16,2019-02-24,13:08:00,2019,2,1,Giza,Naypyitaw,Ewallet,5,2.54,53.34,50.8,4.76,2.54,4.1
404-91-5964,Normal,Male,Electronic accessories,74.58,2019-02-04,16:09:00,2019,2,1,Alex,Yangon,Credit card,7,26.1,548.16,522.06,4.76,26.1,9.0
886-77-9084,Normal,Male,Electronic accessories,71.89,2019-02-19,11:33:00,2019,2,1,Giza,Naypyitaw,Ewallet,8,28.76,603.88,575.12,4.76,28.76,5.5
790-38-4466,Normal,Female,Health and beauty,10.99,2019-01-23,10:18:00,2019,1,1,Giza,Naypyitaw,Credit card,5,2.75,57.7,54.95,4.76,2.75,9.3
704-10-4056,Member,Male,Health and beauty,60.47,2019-01-14,10:55:00,2019,1,1,Giza,Naypyitaw,Credit card,3,9.07,190.48,181.41,4.76,9.07,5.6
497-37-6538,Normal,Male,Sports and travel,58.91,2019-01-17,15:15:00,2019,1,1,Alex,Yangon,Ewallet,7,20.62,432.99,412.37,4.76,20.62,9.7
651-96-5970,Normal,Male,Fashion accessories,46.41,2019-03-03,20:06:00,2019,3,1,Alex,Yangon,Credit card,1,2.32,48.73,46.41,4.76,2.32,4.0
400-80-4065,Member,Male,Health and beauty,68.55,2019-02-15,20:21:00,2019,2,1,Giza,Naypyitaw,Credit card,4,13.71,287.91,274.2,4.76,13.71,9.2
744-16-7898,Normal,Female,Home and lifestyle,97.37,2019-01-15,13:48:00,2019,1,1,Cairo,Mandalay,Credit card,10,48.69,1022.39,973.7,4.76,48.69,4.9
263-12-5321,Member,Male,Electronic accessories,92.6,2019-02-27,12:52:00,2019,2,1,Alex,Yangon,Credit card,7,32.41,680.61,648.2,4.76,32.41,9.3
702-72-0487,Normal,Female,Electronic accessories,46.61,2019-02-26,12:28:00,2019,2,1,Alex,Yangon,Credit card,2,4.66,97.88,93.22,4.76,4.66,6.6
605-83-1050,Normal,Male,Fashion accessories,27.18,2019-03-15,16:26:00,2019,3,1,Cairo,Mandalay,Ewallet,2,2.72,57.08,54.36,4.76,2.72,4.3
443-60-9639,Member,Female,Home and lifestyle,60.87,2019-01-24,13:24:00,2019,1,1,Giza,Naypyitaw,Cash,1,3.04,63.91,60.87,4.76,3.04,5.5
864-24-7918,Member,Female,Sports and travel,24.49,2019-02-22,15:15:00,2019,2,1,Alex,Yangon,Cash,10,12.25,257.15,244.9,4.76,12.25,8.1
359-94-5395,Normal,Male,Health and beauty,92.78,2019-03-15,10:50:00,2019,3,1,Cairo,Mandalay,Credit card,1,4.64,97.42,92.78,4.76,4.64,9.8
401-09-4232,Member,Male,Home and lifestyle,86.69,2019-02-11,18:38:00,2019,2,1,Giza,Naypyitaw,Ewallet,5,21.67,455.12,433.45,4.76,21.67,9.4
