sales_id,invoice_id,customer_id,product_id,time_id,branch_id,payment_id,quantity,tax_5_percent,sales,cogs,gross_margin_percentage,gross_income,rating,created_at,updated_at
720,821-14-9046,1,720,718,3,3,6,5.24,110.12,104.88,4.76,5.24,6.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
721,418-05-0656,2,721,719,3,2,7,8.95,187.87,178.92,4.76,8.95,7.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
722,678-79-0726,1,722,720,2,2,9,40.78,856.45,815.67,4.76,40.78,5.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
723,776-68-1096,4,723,721,3,3,3,6.62,138.98,132.36,4.76,6.62,7.9,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
724,592-46-1692,1,724,722,2,2,7,12.87,270.26,257.39,4.76,12.87,7.4,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
725,434-35-9162,3,725,723,3,1,4,4.67,98.03,93.36,4.76,4.67,7.4,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
726,149-14-0304,1,726,724,2,2,8,11.4,239.4,228.0,4.76,11.4,6.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
727,442-44-6497,3,727,725,2,3,3,8.34,175.05,166.71,4.76,8.34,5.9,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
728,174-64-0215,4,728,726,3,3,10,34.87,732.27,697.4,4.76,34.87,8.9,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
729,210-74-9613,4,729,727,2,1,4,19.45,408.49,389.04,4.76,19.45,6.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
730,299-29-0180,1,730,728,3,2,7,18.26,383.52,365.26,4.76,18.26,9.3,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
731,247-11-2470,1,731,729,1,3,4,4.46,93.74,89.28,4.76,4.46,4.4,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
732,635-28-5728,4,732,730,1,1,3,8.4,176.4,168.0,4.76,8.4,4.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
733,756-49-0168,3,733,731,1,1,1,0.99,20.69,19.7,4.76,0.99,9.5,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
734,438-23-1242,4,734,732,3,1,7,26.56,557.72,531.16,4.76,26.56,8.9,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
735,238-45-6950,3,735,733,3,1,1,2.69,56.41,53.72,4.76,2.69,6.4,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
736,607-65-2441,3,736,734,2,3,10,40.98,860.48,819.5,4.76,40.98,6.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
737,386-27-7606,1,737,735,2,3,7,28.42,596.82,568.4,4.76,28.42,8.1,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
738,137-63-5492,4,738,736,2,1,10,29.38,616.98,587.6,4.76,29.38,9.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
739,197-77-7132,3,739,737,3,1,8,36.62,769.1,732.48,4.76,36.62,6.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
740,805-86-0265,4,740,738,1,2,9,42.28,887.92,845.64,4.76,42.28,9.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
741,733-29-1227,4,741,739,2,2,7,19.46,408.73,389.27,4.76,19.46,8.5,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
742,451-73-2711,4,742,740,2,1,1,4.24,89.07,84.83,4.76,4.24,8.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
743,373-14-0504,1,743,741,1,1,2,7.16,150.42,143.26,4.76,7.16,8.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
744,546-80-2899,3,744,742,1,1,2,3.77,79.15,75.38,4.76,3.77,9.5,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
745,345-68-9016,1,745,743,2,3,8,12.67,266.03,253.36,4.76,12.67,5.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
746,390-17-5806,1,746,744,2,2,1,1.92,40.34,38.42,4.76,1.92,8.6,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
747,457-13-1708,3,747,745,3,3,10,32.62,684.92,652.3,4.76,32.62,5.2,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
748,664-14-2882,1,748,746,2,3,5,2.63,55.28,52.65,4.76,2.63,5.8,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
749,487-79-6868,1,749,747,3,3,9,5.53,116.14,110.61,4.76,5.53,8.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
750,314-23-4520,3,750,748,2,2,7,28.43,597.04,568.61,4.76,28.43,9.0,2025-12-23 21:27:20.831109,2025-12-23 21:27:20.831109
751,210-30-7976,1,731,749,3,1,4,4.46,93.74,89.28,4.76,4.46,4.1,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
752,585-86-8361,2,751,750,1,3,5,6.82,143.22,136.4,4.76,6.82,8.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
753,807-14-7833,1,752,751,1,1,10,8.71,182.91,174.2,4.76,8.71,7.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
754,775-72-1988,4,753,752,3,1,5,18.32,384.72,366.4,4.76,18.32,8.4,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
755,288-38-3758,1,754,753,2,1,3,12.73,267.34,254.61,4.76,12.73,7.4,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
756,652-43-6591,2,755,754,1,3,8,38.92,817.24,778.32,4.76,38.92,6.2,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
757,785-96-0615,1,756,755,3,1,8,14.3,300.22,285.92,4.76,14.3,4.9,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
758,406-46-7107,2,757,756,1,2,6,28.96,608.08,579.12,4.76,28.96,4.5,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
759,250-17-5703,3,758,757,1,1,10,9.43,197.93,188.5,4.76,9.43,5.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
760,156-95-3964,2,759,758,1,1,4,11.08,232.64,221.56,4.76,11.08,8.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
761,842-40-8179,1,760,759,3,3,10,38.6,810.6,772.0,4.76,38.6,5.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
762,525-09-8450,4,761,760,3,3,10,36.07,757.37,721.3,4.76,36.07,4.2,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
763,410-67-1709,1,762,761,1,1,8,25.55,536.59,511.04,4.76,25.55,9.9,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
764,587-73-4862,1,763,762,1,1,5,2.67,56.12,53.45,4.76,2.67,7.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
765,787-87-2010,3,764,763,1,3,4,11.1,233.1,222.0,4.76,11.1,6.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
766,593-14-4239,2,765,764,3,1,8,38.18,801.86,763.68,4.76,38.18,4.7,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
767,801-88-0346,2,766,765,2,3,3,11.41,239.59,228.18,4.76,11.41,9.8,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
768,388-76-2555,4,767,766,3,2,6,4.11,86.25,82.14,4.76,4.11,6.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
769,711-31-1234,2,768,767,3,2,4,19.13,401.69,382.56,4.76,19.13,7.9,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
770,886-54-6089,2,769,768,1,2,6,3.43,72.01,68.58,4.76,3.43,7.7,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
771,707-32-7409,1,770,769,3,1,4,19.11,401.27,382.16,4.76,19.11,4.5,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
772,759-98-4285,1,771,770,2,3,7,30.05,631.14,601.09,4.76,30.05,8.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
773,201-63-8275,1,772,771,2,1,7,23.8,499.73,475.93,4.76,23.8,5.7,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
774,471-06-8611,2,773,772,2,3,1,2.62,55.04,52.42,4.76,2.62,6.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
775,200-16-5952,3,774,773,2,2,2,6.57,137.87,131.3,4.76,6.57,6.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
776,120-54-2248,2,775,774,3,3,5,7.22,151.52,144.3,4.76,7.22,8.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
777,102-77-2261,3,776,775,2,3,7,22.86,480.03,457.17,4.76,22.86,4.2,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
778,875-31-8302,4,777,776,3,2,1,4.67,98.05,93.38,4.76,4.67,9.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
779,102-06-2002,3,778,777,2,2,5,6.31,132.56,126.25,4.76,6.31,6.1,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
780,457-94-0464,3,779,778,3,1,9,39.54,830.37,790.83,4.76,39.54,5.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
781,629-42-4133,4,780,779,2,2,8,8.72,183.12,174.4,4.76,8.72,8.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
782,534-53-3526,2,781,780,1,1,4,18.95,397.99,379.04,4.76,18.95,7.8,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
783,307-04-2070,1,782,781,1,3,1,1.53,32.15,30.62,4.76,1.53,4.1,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
784,468-99-7231,2,783,782,2,2,8,17.6,369.68,352.08,4.76,17.6,8.8,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
785,516-77-6464,1,784,783,2,1,5,2.54,53.34,50.8,4.76,2.54,4.1,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
786,404-91-5964,4,785,784,1,3,7,26.1,548.16,522.06,4.76,26.1,9.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
787,886-77-9084,4,786,785,2,1,8,28.76,603.88,575.12,4.76,28.76,5.5,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
788,790-38-4466,2,787,786,2,3,5,2.75,57.7,54.95,4.76,2.75,9.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
789,704-10-4056,3,788,787,2,3,3,9.07,190.48,181.41,4.76,9.07,5.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
790,497-37-6538,4,789,788,1,1,7,20.62,432.99,412.37,4.76,20.62,9.7,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
791,651-96-5970,4,790,789,1,3,1,2.32,48.73,46.41,4.76,2.32,4.0,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
792,400-80-4065,3,791,343,2,3,4,13.71,287.91,274.2,4.76,13.71,9.2,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
793,744-16-7898,2,792,790,3,3,10,48.69,1022.39,973.7,4.76,48.69,4.9,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
794,263-12-5321,3,793,791,1,3,7,32.41,680.61,648.2,4.76,32.41,9.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
795,702-72-0487,2,794,792,1,3,2,4.66,97.88,93.22,4.76,4.66,6.6,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
796,605-83-1050,4,795,793,3,1,2,2.72,57.08,54.36,4.76,2.72,4.3,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
797,443-60-9639,1,796,794,2,2,1,3.04,63.91,60.87,4.76,3.04,5.5,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
798,864-24-7918,1,797,795,1,2,10,12.25,257.15,244.9,4.76,12.25,8.1,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
799,359-94-5395,4,798,796,3,3,1,4.64,97.42,92.78,4.76,4.64,9.8,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
800,401-09-4232,3,799,797,2,1,5,21.67,455.12,433.45,4.76,21.67,9.4,2025-12-23 21:27:20.846581,2025-12-23 21:27:20.846581
801,751-15-6198,4,800,798,3,1,6,6.9,144.96,138.06,4.76,6.9,7.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
802,324-41-6833,1,801,799,2,1,8,12.08,253.68,241.6,4.76,12.08,5.1,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
803,474-33-8305,3,802,800,2,1,7,23.59,495.32,471.73,4.76,23.59,6.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
804,759-29-9521,1,803,801,1,2,9,22.03,462.67,440.64,4.76,22.03,8.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
805,831-81-6575,1,804,802,3,2,9,34.02,714.33,680.31,4.76,34.02,8.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
806,220-68-6701,2,805,803,1,2,4,15.49,325.37,309.88,4.76,15.49,4.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
807,618-34-8551,2,806,804,1,3,2,9.32,195.68,186.36,4.76,9.32,8.5,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
808,257-60-7754,2,807,805,1,2,4,10.05,210.97,200.92,4.76,10.05,9.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
809,559-61-5987,2,808,806,3,2,1,0.89,18.64,17.75,4.76,0.89,8.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
810,189-55-2313,2,809,807,2,1,10,31.09,652.89,621.8,4.76,31.09,6.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
811,565-91-4567,4,810,808,3,1,8,4.3,90.3,86.0,4.76,4.3,6.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
812,380-60-5336,2,811,809,1,3,10,20.13,422.73,402.6,4.76,20.13,5.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
813,815-04-6282,1,812,810,2,3,5,16.24,341.09,324.85,4.76,16.24,6.5,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
814,674-56-6360,4,813,811,1,2,1,4.76,99.91,95.15,4.76,4.76,6.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
815,778-34-2523,1,814,812,1,2,8,19.45,408.41,388.96,4.76,19.45,5.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
816,499-27-7781,2,815,813,3,1,8,21.28,446.96,425.68,4.76,21.28,5.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
817,477-59-2456,2,816,814,2,2,7,15.9,333.98,318.08,4.76,15.9,9.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
818,832-51-6761,4,817,815,1,1,8,13.55,284.59,271.04,4.76,13.55,9.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
819,869-11-3082,3,818,816,3,3,4,19.23,403.87,384.64,4.76,19.23,8.4,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
820,190-59-3964,3,819,817,3,3,5,11.79,247.59,235.8,4.76,11.79,6.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
821,366-43-6862,4,174,818,3,1,4,10.58,222.14,211.56,4.76,10.58,6.7,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
822,186-43-8965,1,820,819,1,3,2,4.77,100.13,95.36,4.76,4.77,4.1,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
823,784-21-9238,3,821,820,2,2,1,0.51,10.68,10.17,4.76,0.51,5.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
824,276-75-6884,2,822,821,1,2,3,10.31,216.44,206.13,4.76,10.31,8.7,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
825,109-86-4363,1,823,822,3,3,7,21.03,441.59,420.56,4.76,21.03,4.5,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
826,569-76-2760,1,824,823,1,3,4,4.4,92.44,88.04,4.76,4.4,6.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
827,222-42-0244,1,825,824,3,3,9,32.45,681.44,648.99,4.76,32.45,7.7,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
828,760-53-9233,3,826,825,1,3,3,6.19,130.03,123.84,4.76,6.19,8.5,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
829,538-22-0304,4,827,217,2,2,10,32.48,681.98,649.5,4.76,32.48,5.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
830,416-17-9926,1,828,826,1,3,10,37.11,779.31,742.2,4.76,37.11,4.3,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
831,237-44-6163,4,829,827,1,2,8,4.22,88.7,84.48,4.76,4.22,7.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
832,636-17-0325,4,830,828,3,2,4,12.51,262.79,250.28,4.76,12.51,9.5,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
833,343-75-9322,1,831,829,3,2,8,4.74,99.54,94.8,4.76,4.74,4.1,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
834,528-14-9470,3,832,830,1,1,1,4.57,95.87,91.3,4.76,4.57,9.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
835,427-45-9297,1,833,831,3,1,7,14.26,299.37,285.11,4.76,14.26,5.4,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
836,807-34-3742,4,834,832,1,2,1,2.62,55.0,52.38,4.76,2.62,5.8,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
837,288-62-1085,3,835,833,1,1,5,9.64,202.34,192.7,4.76,9.64,5.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
838,670-71-7306,4,836,834,3,3,6,13.39,281.17,267.78,4.76,13.39,5.1,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
839,660-29-7083,4,837,634,2,2,10,27.94,586.64,558.7,4.76,27.94,5.8,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
840,271-77-8740,1,838,835,2,1,6,8.77,184.09,175.32,4.76,8.77,5.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
841,497-36-0989,4,839,836,1,2,3,7.79,163.61,155.82,4.76,7.79,7.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
842,291-59-1384,4,840,837,3,2,1,3.02,63.32,60.3,4.76,3.02,6.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
843,860-73-6466,1,841,838,1,3,2,3.95,82.89,78.94,4.76,3.95,5.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
844,549-23-9016,1,842,839,2,3,2,1.49,31.23,29.74,4.76,1.49,8.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
845,896-34-0956,4,843,840,1,2,1,1.07,22.39,21.32,4.76,1.07,5.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
846,804-38-3935,3,844,841,1,3,3,14.07,295.41,281.34,4.76,14.07,5.9,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
847,585-90-0249,3,845,842,1,1,1,3.66,76.92,73.26,4.76,3.66,9.7,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
848,862-29-5914,2,846,843,2,3,1,1.12,23.5,22.38,4.76,1.12,8.6,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
849,845-94-6841,1,847,844,2,2,9,32.8,688.72,655.92,4.76,32.8,4.0,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
850,125-45-2293,2,848,845,1,2,6,29.73,624.33,594.6,4.76,29.73,4.2,2025-12-23 21:27:20.861833,2025-12-23 21:27:20.861833
851,843-73-4724,4,849,846,1,2,1,3.71,77.81,74.1,4.76,3.71,9.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
852,409-33-9708,2,850,847,1,1,2,9.85,206.81,196.96,4.76,9.85,9.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
853,658-66-3967,4,851,848,2,1,7,18.62,390.95,372.33,4.76,18.62,5.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
854,866-70-2814,2,852,849,3,1,10,26.4,554.3,527.9,4.76,26.4,10.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
855,160-22-2687,1,853,850,1,1,5,23.99,503.74,479.75,4.76,23.99,8.8,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
856,895-03-6665,2,854,851,3,2,9,16.43,345.02,328.59,4.76,16.43,4.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
857,770-42-8960,4,855,852,3,2,8,8.45,177.41,168.96,4.76,8.45,6.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
858,748-45-2862,1,856,853,1,2,4,5.66,118.9,113.24,4.76,5.66,8.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
859,234-36-2483,4,857,854,3,2,6,17.28,362.82,345.54,4.76,17.28,5.1,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
860,316-66-3011,1,858,855,1,2,9,21.43,450.1,428.67,4.76,21.43,5.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
861,848-95-6252,1,859,856,2,1,1,4.31,90.58,86.27,4.76,4.31,7.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
862,840-76-5966,3,860,857,1,1,2,1.28,26.8,25.52,4.76,1.28,7.8,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
863,152-03-4217,2,861,858,3,3,9,5.08,106.6,101.52,4.76,5.08,4.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
864,533-66-5566,2,862,859,3,2,7,17.87,375.36,357.49,4.76,17.87,7.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
865,124-31-1458,1,863,860,1,2,3,11.94,250.71,238.77,4.76,11.94,6.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
866,176-78-1170,3,864,861,2,1,3,5.07,106.5,101.43,4.76,5.07,7.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
867,361-59-0574,3,865,862,3,3,8,36.21,760.45,724.24,4.76,36.21,6.5,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
868,101-81-4070,1,866,863,2,1,2,6.28,131.92,125.64,4.76,6.28,4.9,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
869,631-34-1880,3,867,864,2,3,3,3.65,76.58,72.93,4.76,3.65,4.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
870,852-82-2749,4,868,865,1,1,4,12.92,271.28,258.36,4.76,12.92,9.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
871,873-14-6353,3,869,866,1,3,7,8.69,182.43,173.74,4.76,8.69,7.1,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
872,584-66-4073,4,870,867,2,1,1,2.83,59.33,56.5,4.76,2.83,9.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
873,544-55-9589,1,871,868,3,2,10,10.72,225.02,214.3,4.76,10.72,6.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
874,166-19-2553,3,872,869,1,2,6,26.72,561.08,534.36,4.76,26.72,9.9,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
875,737-88-5876,3,873,870,1,3,4,4.66,97.82,93.16,4.76,4.66,5.9,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
876,154-87-7367,4,874,871,2,1,8,26.1,548.18,522.08,4.76,26.1,6.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
877,885-56-0389,3,875,872,2,2,1,2.62,54.97,52.35,4.76,2.62,4.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
878,608-05-3804,3,876,873,3,2,1,1.99,41.74,39.75,4.76,1.99,6.1,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
879,448-61-3783,2,877,874,1,3,8,36.01,756.17,720.16,4.76,36.01,4.5,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
880,761-49-0439,1,878,875,3,1,8,4.84,101.64,96.8,4.76,4.84,8.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
881,490-95-0021,1,879,876,3,1,10,16.61,348.71,332.1,4.76,16.61,6.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
882,115-38-7388,1,880,877,2,3,8,4.07,85.51,81.44,4.76,4.07,9.5,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
883,311-13-6971,3,881,878,3,3,10,16.0,335.9,319.9,4.76,16.0,9.9,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
884,291-55-6563,1,138,879,1,1,6,10.33,216.85,206.52,4.76,10.33,7.5,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
885,548-48-3156,1,882,880,1,2,2,8.33,175.01,166.68,4.76,8.33,7.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
886,460-93-5834,4,593,881,1,2,7,15.95,335.01,319.06,4.76,15.95,5.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
887,325-89-4209,3,883,882,1,1,1,4.4,92.3,87.9,4.76,4.4,6.7,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
888,884-80-6021,1,884,883,1,1,10,36.74,771.44,734.7,4.76,36.74,9.5,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
889,137-74-8729,2,885,884,2,1,8,4.88,102.4,97.52,4.76,4.88,6.8,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
890,880-46-5796,3,886,885,1,1,10,38.46,807.66,769.2,4.76,38.46,5.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
891,389-70-2397,2,887,886,2,2,5,20.92,439.22,418.3,4.76,20.92,7.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
892,114-35-5271,2,888,887,3,2,8,23.16,486.44,463.28,4.76,23.16,8.1,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
893,607-76-6216,1,889,888,2,3,5,23.12,485.57,462.45,4.76,23.12,8.6,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
894,715-20-1673,4,890,889,3,2,5,7.1,149.0,141.9,4.76,7.1,9.4,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
895,811-35-1094,3,891,890,3,3,6,15.14,317.84,302.7,4.76,15.14,8.9,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
896,699-88-1972,4,892,891,3,3,8,39.66,832.94,793.28,4.76,39.66,4.2,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
897,781-84-8059,4,893,892,2,1,7,21.26,446.44,425.18,4.76,21.26,5.0,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
898,409-49-6995,1,894,893,2,2,6,14.18,297.8,283.62,4.76,14.18,8.8,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
899,725-54-0677,3,895,894,2,2,7,29.96,629.16,599.2,4.76,29.96,5.3,2025-12-23 21:27:20.878312,2025-12-23 21:27:20.878312
